ID,Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Diet,Food Brand,Daily Walk Distance (miles),Other Pets in Household,Medications,Seizures,Hours of Sleep,Play Time (hrs),Owner Activity Level,Annual Vet Visits,Average Temperature (F),Synthetic,Healthy,Weight (kg)
8052,Australian Shepherd,Medium,Female,4.0,Spayed,Active,Home cooked,Special,3.0,No,Yes,No,9.0,1.0,Moderate,4.0,31.0,Yes,Yes,24.35
8053,Poodle,Small,Male,11.0,Spayed,Active,Special diet,Iams,2.0,No,No,No,11.0,2.0,Moderate,2.0,50.0,Yes,Yes,29.94
8055,Golden Retriever,Large,Female,13.0,Neutered,Unknown,Home cooked,Special,0.0,Yes,No,No,9.0,2.0,Active,0.0,71.0,Yes,Yes,28.06
8057,Doberman,Large,Male,5.0,Neutered,Moderate,Home cooked,Special,4.0,Yes,No,No,13.0,2.0,Unknown,3.0,61.0,Yes,Yes,27.67
8059,Golden Retriever,Large,Female,12.0,Neutered,Very Active,Wet food,Pedigree,1.0,Yes,No,No,11.0,1.0,Moderate,2.0,89.0,Yes,Yes,32.63
8061,Bulldog,Medium,Female,10.0,Neutered,Active,Home cooked,Special,1.0,No,Yes,No,12.0,2.0,Low,1.0,45.0,Yes,Yes,21.52
8063,Bulldog,Medium,Unknown,9.0,Spayed,Low,Home cooked,Special,0.0,No,No,No,14.0,1.0,Active,0.0,49.0,Yes,Yes,24.95
8064,Labrador Retriever,Large,Male,4.0,Neutered,Low,Hard food,Unknown,2.0,Yes,No,No,11.0,1.0,Very Active,1.0,66.0,Yes,Yes,27.48
8065,Bulldog,Medium,Male,1.0,Spayed,Very Active,Special diet,Royal Canin,2.0,No,No,Yes,12.0,0.0,Unknown,3.0,34.0,Yes,Yes,19.05
8066,Golden Retriever,Large,Male,8.0,Spayed,Very Active,Special diet,Hill's Science,2.0,Yes,Yes,No,9.0,1.0,Very Active,2.0,46.0,Unknown,Yes,27.82
8067,Yorkshire Terrier,Small,Male,8.0,Neutered,Moderate,Home cooked,Special,3.0,No,No,No,10.0,1.0,Unknown,1.0,43.0,Yes,Yes,4.65
8068,Poodle,Small,Female,7.0,Spayed,Active,Special diet,Wellness,2.0,No,Yes,No,10.0,4.0,Active,4.0,68.0,Yes,Yes,22.27
8069,Labrador Retriever,Large,Female,9.0,Spayed,Very Active,Home cooked,Special,3.0,No,Yes,No,11.0,1.0,Very Active,1.0,53.0,Yes,Yes,32.47
8070,Rottweiler,Large,Female,8.0,Unknown,Very Active,Home cooked,Special,0.0,Yes,No,No,12.0,3.0,Unknown,0.0,70.0,Yes,Yes,36.15
8071,Dachshund,Small,Female,1.0,Spayed,Low,Special diet,Hill's Science,4.0,No,No,No,8.0,1.0,Very Active,1.0,30.0,Yes,Yes,8.31
8072,Poodle,Small,Female,4.0,Neutered,Low,Wet food,Iams,3.0,Yes,Yes,No,10.0,2.0,Very Active,2.0,72.0,Yes,Yes,27.67
8073,Beagle,Small,Male,5.0,Spayed,Active,Home cooked,Special,2.0,Unknown,Yes,No,11.0,1.0,Active,0.0,66.0,Yes,Yes,11.87
8075,Dachshund,Small,Male,10.0,Spayed,Active,Wet food,Royal Canin,2.0,No,Yes,No,10.0,4.0,Moderate,2.0,72.0,Yes,Yes,8.24
8076,Labrador Retriever,Large,Female,7.0,Spayed,Unknown,Home cooked,Special,4.0,Yes,Yes,No,8.0,2.0,Active,2.0,43.0,Yes,Yes,26.76
8077,Boxer,Medium,Male,6.0,Unknown,Unknown,Special diet,Hill's Science,2.0,Yes,No,No,11.0,3.0,Moderate,2.0,72.0,Yes,Yes,26.01
8079,Boxer,Medium,Female,3.0,Unknown,Unknown,Home cooked,Special,3.0,No,No,No,11.0,2.0,Active,4.0,46.0,Yes,Yes,33.57
8080,Australian Shepherd,Medium,Male,10.0,Neutered,Unknown,Home cooked,Special,4.0,Yes,No,No,12.0,2.0,Active,2.0,55.0,Yes,Yes,30.39
8083,Labrador Retriever,Large,Female,6.0,Spayed,Unknown,Special diet,Royal Canin,4.0,No,No,No,13.0,3.0,Low,0.0,79.0,Yes,Yes,34.32
8084,Dachshund,Small,Female,11.0,Unknown,Active,Wet food,Blue Buffalo,2.0,No,No,No,14.0,3.0,Active,1.0,38.0,Yes,Yes,7.15
8086,Dachshund,Small,Male,6.0,Spayed,Unknown,Wet food,Purina,3.0,No,No,No,9.0,2.0,Low,3.0,54.0,Yes,Yes,4.1
8089,Doberman,Large,Female,10.0,Spayed,Unknown,Special diet,Iams,1.0,No,Yes,No,10.0,3.0,Active,4.0,83.0,Yes,Yes,34.07
8091,Dachshund,Small,Female,8.0,Neutered,Active,Hard food,Royal Canin,5.0,No,No,Unknown,9.0,2.0,Active,1.0,61.0,Yes,Yes,4.07
8093,Bulldog,Medium,Female,4.0,Unknown,Very Active,Home cooked,Special,1.0,Unknown,Yes,No,11.0,1.0,Moderate,1.0,30.0,Yes,Yes,18.16
8096,Beagle,Small,Male,3.0,Neutered,Very Active,Special diet,Iams,4.0,No,Yes,No,11.0,2.0,Active,2.0,66.0,Yes,Yes,9.33
8097,Poodle,Small,Female,11.0,Unknown,Active,Wet food,Iams,2.0,No,No,No,14.0,2.0,Active,1.0,64.0,Yes,Yes,27.67
8098,Chihuahua,Small,Male,7.0,Neutered,Moderate,Home cooked,Special,0.0,No,No,No,11.0,2.0,Low,0.0,75.0,Yes,Yes,3.98
8101,Beagle,Small,Female,13.0,Neutered,Active,Home cooked,Special,0.0,Yes,Yes,No,12.0,2.0,Low,1.0,93.0,Yes,Yes,15.01
8103,Bulldog,Medium,Female,8.0,Spayed,Low,Special diet,Nutro,3.0,Yes,Yes,No,11.0,2.0,Low,0.0,59.0,Yes,Yes,22.67
8104,Golden Retriever,Large,Male,6.0,Neutered,Low,Wet food,Nutro,3.0,Yes,Yes,No,10.0,2.0,Low,3.0,57.0,Yes,Yes,26.31
8105,Poodle,Small,Male,6.0,Neutered,Very Active,Special diet,Blue Buffalo,0.0,No,No,No,10.0,1.0,Low,3.0,55.0,Yes,Yes,13.61
8106,Boxer,Medium,Female,11.0,Unknown,Very Active,Unknown,Special,2.0,No,No,No,12.0,1.0,Moderate,3.0,55.0,Yes,Yes,28.85
8107,Doberman,Large,Female,5.0,Unknown,Active,Hard food,Pedigree,4.0,Yes,Yes,No,10.0,1.0,Low,3.0,52.0,Yes,Yes,37.2
8108,Rottweiler,Large,Male,4.0,Neutered,Moderate,Home cooked,Special,1.0,No,No,No,8.0,1.0,Moderate,1.0,47.0,Yes,Yes,55.33
8111,Beagle,Small,Female,9.0,Neutered,Very Active,Wet food,Wellness,3.0,No,No,No,12.0,2.0,Very Active,2.0,68.0,Yes,Yes,15.41
8112,Dachshund,Small,Male,2.0,Spayed,Moderate,Hard food,Blue Buffalo,2.0,No,No,No,9.0,3.0,Moderate,1.0,65.0,Yes,Yes,4.4
8115,Beagle,Small,Female,1.0,Neutered,Very Active,Special diet,Purina,1.0,No,Yes,No,11.0,0.0,Low,0.0,62.0,Yes,Yes,11.34
8116,Unknown,Large,Female,7.0,Spayed,Moderate,Hard food,Unknown,2.0,No,No,No,13.0,2.0,Unknown,3.0,60.0,Yes,Yes,14.51
8117,Yorkshire Terrier,Small,Female,3.0,Unknown,Very Active,Wet food,Pedigree,2.0,No,Yes,No,10.0,1.0,Low,2.0,60.0,Yes,Yes,2.83
8119,Siberian Husky,Medium,Male,13.0,Unknown,Active,Special diet,Unknown,0.0,Yes,No,No,13.0,2.0,Moderate,1.0,64.0,Yes,Yes,21.11
8121,German Shepherd,Large,Male,3.0,Neutered,Low,Home cooked,Special,6.0,No,No,No,9.0,1.0,Moderate,0.0,54.0,Yes,Yes,30.39
8122,German Shepherd,Large,Male,3.0,Neutered,Unknown,Hard food,Hill's Science,0.0,Yes,Yes,No,12.0,2.0,Unknown,1.0,66.0,Yes,Yes,39.95
8123,Labrador Retriever,Large,Male,12.0,Neutered,Very Active,Wet food,Purina,0.0,No,Yes,No,11.0,1.0,Very Active,4.0,52.0,Yes,Yes,29.48
8124,Doberman,Large,Unknown,12.0,Spayed,Very Active,Special diet,Nutro,1.0,Yes,No,No,13.0,0.0,Low,0.0,77.0,Yes,Yes,34.33
8125,Australian Shepherd,Medium,Male,7.0,Spayed,Low,Home cooked,Special,4.0,No,Yes,No,14.0,1.0,Unknown,1.0,50.0,Yes,Yes,25.4
8127,Boxer,Medium,Unknown,9.0,Spayed,Active,Home cooked,Special,2.0,No,No,No,13.0,1.0,Unknown,0.0,100.0,Yes,Yes,30.33
8128,Bulldog,Medium,Female,7.0,Spayed,Unknown,Special diet,Wellness,2.0,No,No,No,8.0,1.0,Very Active,1.0,49.0,Yes,Yes,24.44
8129,Siberian Husky,Medium,Male,12.0,Neutered,Active,Wet food,Wellness,4.0,Yes,Yes,No,12.0,1.0,Moderate,3.0,76.0,Unknown,Yes,19.5
8130,Australian Shepherd,Medium,Male,5.0,Neutered,Moderate,Home cooked,Special,3.0,No,Yes,No,9.0,4.0,Moderate,2.0,61.0,Yes,Yes,31.91
8131,Siberian Husky,Medium,Female,3.0,Neutered,Unknown,Wet food,Royal Canin,0.0,No,Yes,No,9.0,2.0,Very Active,2.0,65.0,Yes,Yes,23.11
8133,Bulldog,Medium,Female,12.0,Spayed,Low,Special diet,Wellness,4.0,No,No,No,8.0,2.0,Moderate,1.0,70.0,Yes,Yes,19.68
8134,Dachshund,Small,Unknown,3.0,Unknown,Low,Hard food,Hill's Science,1.0,Yes,No,No,11.0,1.0,Moderate,0.0,55.0,Yes,Yes,6.52
8136,Bulldog,Medium,Female,6.0,Spayed,Unknown,Home cooked,Special,4.0,Yes,Yes,No,13.0,1.0,Moderate,3.0,55.0,Yes,Yes,21.04
8137,Great Dane,Large,Female,1.0,Neutered,Unknown,Home cooked,Special,2.0,No,Yes,No,11.0,4.0,Very Active,1.0,55.0,Yes,Yes,49.26
8138,Labrador Retriever,Large,Male,11.0,Unknown,Very Active,Home cooked,Special,6.0,No,Yes,No,8.0,0.0,Unknown,4.0,52.0,Yes,Yes,31.68
8139,Poodle,Small,Male,7.0,Spayed,Low,Home cooked,Special,0.0,No,No,No,10.0,1.0,Unknown,2.0,98.0,Yes,Yes,24.49
8140,Chihuahua,Small,Male,5.0,Spayed,Low,Hard food,Nutro,3.0,Yes,Yes,No,12.0,2.0,Low,1.0,59.0,Yes,Yes,2.78
8142,Boxer,Medium,Male,13.0,Neutered,Low,Hard food,Iams,2.0,No,No,No,12.0,1.0,Very Active,1.0,42.0,Yes,Yes,30.14
8143,Poodle,Small,Female,3.0,Spayed,Active,Home cooked,Special,5.0,No,No,No,10.0,1.0,Very Active,1.0,71.0,Yes,Yes,17.69
8144,Rottweiler,Large,Male,13.0,Spayed,Active,Hard food,Iams,3.0,Yes,No,No,13.0,1.0,Very Active,2.0,86.0,Yes,Yes,41.35
8145,Chihuahua,Small,Female,2.0,Unknown,Very Active,Hard food,Pedigree,3.0,Yes,No,No,13.0,2.0,Moderate,1.0,77.0,Yes,Yes,2.15
8147,Australian Shepherd,Medium,Female,7.0,Unknown,Low,Home cooked,Special,3.0,Yes,Yes,No,10.0,2.0,Low,1.0,49.0,Yes,Yes,25.43
8148,Doberman,Large,Male,11.0,Spayed,Moderate,Wet food,Iams,4.0,No,No,No,12.0,0.0,Moderate,2.0,71.0,Yes,Yes,44.6
8149,Boxer,Medium,Female,6.0,Unknown,Unknown,Wet food,Nutro,3.0,Yes,No,No,10.0,3.0,Unknown,1.0,59.0,Yes,Yes,30.07
8150,Australian Shepherd,Medium,Male,8.0,Spayed,Moderate,Special diet,Purina,2.0,No,Yes,No,9.0,3.0,Moderate,3.0,52.0,Yes,Yes,28.58
8153,Great Dane,Large,Male,3.0,Neutered,Low,Unknown,Pedigree,2.0,Yes,Yes,No,10.0,2.0,Low,2.0,54.0,Yes,Yes,64.93
8154,Poodle,Small,Female,6.0,Unknown,Unknown,Hard food,Blue Buffalo,0.0,Yes,Unknown,No,11.0,2.0,Low,1.0,73.0,Unknown,Yes,27.67
8155,German Shepherd,Large,Female,11.0,Neutered,Low,Special diet,Purina,2.0,Yes,No,No,14.0,2.0,Moderate,0.0,86.0,Yes,Yes,29.94
8156,Golden Retriever,Large,Female,3.0,Unknown,Moderate,Hard food,Pedigree,6.0,Yes,Yes,No,11.0,1.0,Low,1.0,69.0,Yes,Yes,29.78
8157,Dachshund,Small,Female,9.0,Spayed,Active,Special diet,Purina,3.0,No,No,No,10.0,3.0,Moderate,0.0,77.0,Yes,Yes,5.14
8158,Beagle,Small,Female,5.0,Neutered,Active,Special diet,Iams,3.0,No,Yes,No,9.0,2.0,Unknown,4.0,51.0,Yes,Yes,10.0
8159,Siberian Husky,Medium,Male,8.0,Unknown,Low,Hard food,Nutro,1.0,No,No,No,8.0,1.0,Low,2.0,60.0,Unknown,Yes,20.21
8161,Bulldog,Medium,Male,5.0,Unknown,Very Active,Wet food,Nutro,2.0,No,Yes,No,11.0,2.0,Moderate,1.0,62.0,Yes,Yes,23.13
8162,Yorkshire Terrier,Small,Male,4.0,Spayed,Unknown,Wet food,Hill's Science,5.0,No,Yes,No,10.0,0.0,Moderate,1.0,60.0,Yes,Yes,4.49
8164,Chihuahua,Small,Male,4.0,Neutered,Moderate,Wet food,Iams,3.0,No,No,No,9.0,4.0,Unknown,0.0,73.0,Yes,Yes,2.34
8165,Rottweiler,Large,Female,6.0,Spayed,Very Active,Home cooked,Special,2.0,No,No,No,11.0,2.0,Unknown,3.0,82.0,Unknown,Yes,55.55
8167,Poodle,Small,Female,13.0,Neutered,Moderate,Home cooked,Special,2.0,No,Yes,No,9.0,1.0,Low,1.0,49.0,Yes,Yes,19.05
8168,Australian Shepherd,Medium,Female,6.0,Unknown,Moderate,Wet food,Blue Buffalo,0.0,Yes,No,No,11.0,1.0,Active,1.0,81.0,Yes,Yes,25.85
8171,Dachshund,Small,Unknown,6.0,Neutered,Very Active,Special diet,Purina,5.0,Yes,No,No,11.0,3.0,Unknown,2.0,54.0,Yes,Yes,8.6
8172,Beagle,Small,Male,13.0,Spayed,Unknown,Special diet,Hill's Science,3.0,No,Yes,No,12.0,2.0,Very Active,2.0,77.0,Yes,Yes,15.83
8175,Australian Shepherd,Medium,Male,4.0,Neutered,Very Active,Hard food,Nutro,3.0,Yes,Yes,No,10.0,1.0,Moderate,2.0,68.0,Yes,Yes,22.23
8177,Chihuahua,Small,Male,6.0,Spayed,Low,Hard food,Blue Buffalo,3.0,Yes,Yes,No,12.0,2.0,Very Active,4.0,69.0,Yes,Yes,1.32
8178,Rottweiler,Large,Female,4.0,Neutered,Low,Wet food,Wellness,2.0,Yes,Yes,No,12.0,3.0,Moderate,2.0,49.0,Yes,Yes,41.93
8180,Golden Retriever,Large,Female,10.0,Spayed,Unknown,Home cooked,Special,2.0,Yes,Yes,No,12.0,1.0,Very Active,3.0,65.0,Unknown,Yes,25.4
8183,Chihuahua,Small,Female,11.0,Spayed,Unknown,Hard food,Wellness,1.0,No,No,No,12.0,2.0,Active,1.0,40.0,Yes,Yes,2.95
8186,German Shepherd,Large,Male,3.0,Neutered,Unknown,Hard food,Wellness,3.0,No,Yes,No,14.0,2.0,Very Active,1.0,37.0,Yes,Yes,22.37
8187,Poodle,Small,Female,3.0,Neutered,Unknown,Wet food,Wellness,2.0,No,No,No,14.0,2.0,Very Active,0.0,90.0,Yes,Yes,22.23
8188,Dachshund,Small,Male,11.0,Spayed,Unknown,Special diet,Purina,2.0,Yes,No,No,12.0,4.0,Unknown,1.0,50.0,Yes,Yes,7.12
8189,Australian Shepherd,Medium,Unknown,2.0,Spayed,Low,Wet food,Iams,0.0,No,Yes,No,9.0,1.0,Low,4.0,59.0,Yes,Yes,30.84
8190,Bulldog,Medium,Female,11.0,Neutered,Moderate,Special diet,Wellness,3.0,No,No,No,9.0,3.0,Active,3.0,80.0,Yes,Yes,22.2
8191,Unknown,Large,Female,1.0,Spayed,Moderate,Home cooked,Special,5.0,No,No,No,12.0,2.0,Very Active,2.0,59.0,Yes,Yes,22.23
8192,Yorkshire Terrier,Small,Female,9.0,Spayed,Moderate,Special diet,Blue Buffalo,2.0,Yes,Unknown,No,13.0,2.0,Low,0.0,50.0,Yes,Yes,4.83
8194,Bulldog,Medium,Male,13.0,Neutered,Active,Wet food,Wellness,2.0,No,No,No,9.0,1.0,Low,4.0,68.0,Yes,Yes,19.05
8195,Beagle,Small,Male,12.0,Spayed,Very Active,Special diet,Iams,2.0,Unknown,No,No,12.0,1.0,Moderate,2.0,77.0,Yes,Yes,15.57
8196,Poodle,Small,Male,2.0,Neutered,Active,Wet food,Iams,3.0,No,Yes,No,11.0,1.0,Very Active,1.0,91.0,Yes,Yes,27.22
8197,Siberian Husky,Medium,Male,8.0,Spayed,Low,Home cooked,Special,0.0,No,No,No,11.0,2.0,Moderate,2.0,74.0,Yes,Yes,18.93
8199,Siberian Husky,Medium,Female,5.0,Neutered,Unknown,Wet food,Purina,2.0,No,No,No,12.0,1.0,Active,3.0,91.0,Yes,Yes,24.49
8200,Labrador Retriever,Large,Female,9.0,Spayed,Active,Special diet,Wellness,4.0,No,No,No,11.0,2.0,Unknown,0.0,66.0,Yes,Yes,30.39
8201,German Shepherd,Large,Female,4.0,Neutered,Moderate,Hard food,Unknown,2.0,No,No,No,10.0,3.0,Moderate,2.0,64.0,Yes,Yes,29.48
8202,Poodle,Small,Female,1.0,Unknown,Active,Wet food,Wellness,1.0,No,No,No,14.0,1.0,Moderate,1.0,72.0,Yes,Yes,21.73
8204,Dachshund,Small,Male,2.0,Spayed,Unknown,Hard food,Nutro,2.0,No,No,No,10.0,1.0,Very Active,2.0,66.0,Yes,Yes,6.91
8205,Rottweiler,Large,Female,8.0,Unknown,Active,Home cooked,Special,2.0,Yes,No,No,10.0,0.0,Unknown,3.0,48.0,Yes,Yes,36.29
8206,Poodle,Small,Male,9.0,Unknown,Moderate,Special diet,Pedigree,0.0,No,Yes,No,12.0,0.0,Very Active,2.0,79.0,Yes,Yes,20.87
8207,Australian Shepherd,Medium,Male,10.0,Neutered,Moderate,Home cooked,Special,2.0,Yes,No,No,11.0,3.0,Unknown,1.0,30.0,Yes,Yes,20.87
8209,Golden Retriever,Large,Male,7.0,Spayed,Very Active,Home cooked,Special,4.0,Yes,Yes,No,12.0,3.0,Unknown,0.0,78.0,Yes,Yes,29.38
8210,Golden Retriever,Large,Male,9.0,Neutered,Unknown,Special diet,Nutro,1.0,No,No,No,11.0,1.0,Moderate,1.0,51.0,Yes,Yes,28.58
8211,Dachshund,Small,Female,7.0,Spayed,Unknown,Home cooked,Special,6.0,No,Yes,No,12.0,2.0,Active,1.0,58.0,Yes,Yes,6.28
8213,Labrador Retriever,Large,Female,12.0,Spayed,Very Active,Special diet,Blue Buffalo,2.0,Yes,No,No,10.0,1.0,Moderate,3.0,80.0,Yes,Yes,31.75
8214,Doberman,Large,Male,4.0,Unknown,Very Active,Home cooked,Special,2.0,Yes,No,No,13.0,2.0,Active,0.0,75.0,Yes,Yes,44.21
8215,Labrador Retriever,Large,Female,6.0,Unknown,Moderate,Home cooked,Special,1.0,No,Yes,No,11.0,3.0,Active,1.0,61.0,Yes,Yes,30.09
8216,Beagle,Small,Female,13.0,Spayed,Very Active,Wet food,Wellness,3.0,Yes,Yes,Unknown,10.0,0.0,Unknown,1.0,61.0,Yes,Yes,15.25
8217,Rottweiler,Large,Male,2.0,Spayed,Low,Home cooked,Special,4.0,Yes,Yes,No,10.0,2.0,Active,1.0,86.0,Yes,Yes,39.4
8218,Doberman,Large,Male,12.0,Spayed,Active,Home cooked,Special,3.0,Yes,No,No,13.0,0.0,Very Active,4.0,72.0,Yes,Yes,43.42
8219,Chihuahua,Small,Unknown,13.0,Spayed,Unknown,Special diet,Unknown,3.0,Yes,Yes,No,11.0,1.0,Unknown,2.0,90.0,Yes,Yes,3.95
8220,Yorkshire Terrier,Small,Female,9.0,Unknown,Low,Special diet,Nutro,1.0,No,No,No,9.0,2.0,Very Active,1.0,81.0,Yes,Yes,4.43
8221,Great Dane,Large,Female,2.0,Neutered,Low,Wet food,Purina,2.0,Yes,Unknown,No,11.0,2.0,Active,4.0,79.0,Yes,Yes,47.92
8222,Rottweiler,Large,Male,4.0,Unknown,Active,Special diet,Purina,6.0,Yes,Yes,No,11.0,4.0,Low,3.0,65.0,Yes,Yes,49.83
8224,Yorkshire Terrier,Small,Male,9.0,Spayed,Low,Special diet,Pedigree,1.0,Yes,Yes,No,12.0,1.0,Active,1.0,79.0,Yes,Yes,3.16
8227,Siberian Husky,Medium,Female,9.0,Spayed,Active,Wet food,Hill's Science,2.0,No,Yes,No,12.0,2.0,Active,2.0,64.0,Yes,Yes,24.04
8228,Doberman,Large,Female,4.0,Neutered,Unknown,Home cooked,Special,3.0,No,Yes,No,10.0,1.0,Unknown,1.0,68.0,Yes,Yes,28.58
8229,Bulldog,Medium,Male,4.0,Neutered,Unknown,Hard food,Nutro,0.0,No,No,No,11.0,0.0,Low,2.0,51.0,Yes,Yes,18.1
8230,Chihuahua,Small,Male,1.0,Spayed,Unknown,Special diet,Wellness,4.0,No,No,No,10.0,3.0,Moderate,3.0,51.0,Yes,Yes,1.61
8231,Rottweiler,Large,Female,1.0,Neutered,Active,Wet food,Purina,0.0,No,Yes,No,10.0,1.0,Unknown,2.0,41.0,Yes,Yes,39.14
8232,Yorkshire Terrier,Small,Male,4.0,Spayed,Very Active,Hard food,Iams,2.0,No,No,No,13.0,2.0,Very Active,3.0,65.0,Yes,Yes,3.11
8235,Poodle,Small,Female,4.0,Unknown,Active,Hard food,Blue Buffalo,0.0,Yes,No,No,8.0,1.0,Low,0.0,41.0,Yes,Yes,22.23
8237,Beagle,Small,Male,6.0,Spayed,Unknown,Hard food,Wellness,0.0,No,No,No,13.0,1.0,Low,1.0,100.0,Yes,Yes,15.99
8239,Labrador Retriever,Large,Female,1.0,Unknown,Unknown,Unknown,Special,3.0,Yes,No,No,8.0,0.0,Low,0.0,56.0,Yes,Yes,35.34
8240,Golden Retriever,Large,Male,10.0,Neutered,Moderate,Home cooked,Unknown,1.0,Yes,No,No,9.0,2.0,Low,4.0,60.0,Yes,Yes,28.12
8241,Siberian Husky,Medium,Male,6.0,Neutered,Unknown,Wet food,Pedigree,6.0,Yes,No,No,11.0,0.0,Moderate,1.0,68.0,Yes,Yes,24.28
8242,Chihuahua,Small,Female,3.0,Spayed,Unknown,Home cooked,Special,1.0,Yes,No,No,9.0,4.0,Very Active,3.0,49.0,Yes,Yes,3.3
8243,Poodle,Small,Male,11.0,Spayed,Low,Hard food,Unknown,1.0,Unknown,No,No,9.0,1.0,Moderate,1.0,57.0,Yes,Yes,26.31
8244,Doberman,Large,Male,6.0,Neutered,Very Active,Wet food,Royal Canin,2.0,No,Unknown,No,11.0,3.0,Low,3.0,69.0,Yes,Yes,42.72
8245,Dachshund,Small,Female,7.0,Neutered,Unknown,Home cooked,Special,4.0,Yes,Yes,Unknown,11.0,2.0,Low,2.0,50.0,Yes,Yes,8.26
8246,Golden Retriever,Large,Female,5.0,Neutered,Active,Hard food,Purina,5.0,Yes,No,No,12.0,3.0,Low,0.0,54.0,Yes,Yes,25.4
8247,Labrador Retriever,Large,Male,8.0,Spayed,Very Active,Special diet,Nutro,1.0,Yes,No,No,10.0,1.0,Low,0.0,54.0,Yes,Yes,30.7
8248,Doberman,Large,Female,2.0,Neutered,Unknown,Special diet,Wellness,5.0,Yes,Yes,No,10.0,0.0,Very Active,1.0,73.0,Yes,Yes,44.27
8249,Boxer,Medium,Male,1.0,Spayed,Unknown,Home cooked,Special,4.0,Yes,No,No,9.0,2.0,Unknown,3.0,73.0,Yes,Yes,29.89
8250,Unknown,Large,Male,13.0,Spayed,Very Active,Hard food,Purina,3.0,No,Yes,No,10.0,1.0,Active,1.0,59.0,Yes,Yes,29.94
8252,Beagle,Small,Male,9.0,Unknown,Very Active,Special diet,Purina,2.0,No,No,No,12.0,3.0,Unknown,1.0,52.0,Yes,Yes,14.97
8253,Dachshund,Small,Female,8.0,Spayed,Active,Wet food,Nutro,3.0,Yes,No,No,12.0,1.0,Very Active,0.0,43.0,Yes,Yes,6.12
8254,Chihuahua,Small,Male,8.0,Neutered,Unknown,Wet food,Wellness,3.0,No,Yes,No,14.0,1.0,Moderate,1.0,64.0,Yes,Yes,1.86
8256,Golden Retriever,Large,Male,4.0,Spayed,Active,Hard food,Purina,5.0,Yes,No,No,10.0,0.0,Unknown,1.0,51.0,Yes,Yes,29.16
8258,Golden Retriever,Large,Female,12.0,Spayed,Active,Hard food,Hill's Science,3.0,Yes,No,No,11.0,1.0,Very Active,1.0,45.0,Yes,Yes,26.76
8259,Chihuahua,Small,Male,7.0,Unknown,Very Active,Hard food,Hill's Science,1.0,Yes,Yes,No,13.0,2.0,Low,4.0,36.0,Yes,Yes,1.16
8260,German Shepherd,Large,Female,6.0,Spayed,Low,Special diet,Pedigree,3.0,Yes,Yes,No,12.0,1.0,Low,1.0,61.0,Yes,Yes,37.11
8261,Yorkshire Terrier,Small,Female,13.0,Spayed,Moderate,Special diet,Purina,3.0,Yes,No,No,11.0,1.0,Very Active,1.0,73.0,Unknown,Yes,2.61
8262,Labrador Retriever,Large,Female,12.0,Spayed,Moderate,Special diet,Nutro,4.0,No,No,No,9.0,1.0,Active,4.0,58.0,Yes,Yes,29.94
8263,Golden Retriever,Large,Male,6.0,Unknown,Very Active,Hard food,Blue Buffalo,1.0,No,No,No,10.0,2.0,Unknown,1.0,70.0,Yes,Yes,30.84
8264,Rottweiler,Large,Female,12.0,Unknown,Very Active,Hard food,Wellness,4.0,Yes,No,No,14.0,2.0,Low,3.0,52.0,Yes,Yes,55.88
8266,Doberman,Large,Female,2.0,Spayed,Unknown,Wet food,Purina,2.0,No,No,No,10.0,3.0,Unknown,0.0,55.0,Yes,Yes,43.78
8268,Great Dane,Large,Male,5.0,Unknown,Low,Unknown,Hill's Science,3.0,No,No,No,10.0,0.0,Very Active,1.0,40.0,Yes,Yes,72.31
8269,Dachshund,Small,Male,6.0,Unknown,Unknown,Special diet,Wellness,3.0,Yes,No,No,12.0,4.0,Unknown,2.0,64.0,Yes,Yes,8.92
8272,German Shepherd,Large,Female,1.0,Spayed,Very Active,Special diet,Hill's Science,3.0,No,Yes,No,12.0,1.0,Very Active,2.0,39.0,Yes,Yes,23.59
8273,German Shepherd,Large,Female,11.0,Neutered,Very Active,Special diet,Purina,1.0,No,Yes,Unknown,12.0,3.0,Moderate,1.0,67.0,Yes,Yes,31.75
8274,Siberian Husky,Medium,Female,3.0,Unknown,Active,Home cooked,Special,3.0,Unknown,No,No,12.0,1.0,Low,2.0,61.0,Yes,Yes,22.68
8276,Dachshund,Small,Unknown,2.0,Spayed,Active,Hard food,Royal Canin,0.0,No,Yes,No,11.0,1.0,Very Active,1.0,76.0,Yes,Yes,8.87
8278,Doberman,Large,Female,6.0,Spayed,Low,Home cooked,Special,3.0,Yes,No,No,9.0,1.0,Low,1.0,89.0,Yes,Yes,30.84
8279,German Shepherd,Large,Male,4.0,Neutered,Low,Special diet,Hill's Science,2.0,Yes,No,No,11.0,3.0,Active,1.0,81.0,Yes,Yes,22.23
8280,Australian Shepherd,Medium,Female,11.0,Unknown,Moderate,Unknown,Special,4.0,Yes,No,No,9.0,1.0,Very Active,1.0,59.0,Yes,Yes,25.58
8281,Rottweiler,Large,Female,12.0,Neutered,Very Active,Special diet,Wellness,3.0,No,Yes,Unknown,14.0,2.0,Very Active,1.0,55.0,Yes,Yes,49.04
8284,Bulldog,Medium,Female,8.0,Neutered,Unknown,Wet food,Royal Canin,1.0,Yes,Yes,No,12.0,1.0,Low,2.0,55.0,Yes,Yes,23.13
